id,name,type,cuisine,phone,website,capacity,stars,meta_name_com,meta_code_com,meta_name_dep,meta_code_dep,meta_geo_point
141688,Crêperie Solid'Or,restaurant,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6353252528652, -2.0230292016378"
141707,La Maison du Puits,restaurant,,,,,,Pleucadeuc,56159,Morbihan,56,"47.7587465733503, -2.37536292063163"
141710,QG bar,bar,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7316843661192, -3.45835200076454"
141734,Tacozh,fast_food,tacos,,https://tacozh.fr/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1104721852689, -1.67883556791091"
141746,Les Calculots,restaurant,"crepe,salad",+33 2 96 91 04 09,,,,Perros-Guirec,22168,Côtes-d'Armor,22,"48.8144426680077, -3.44449420024776"
141786,Oishi Malo,restaurant,japanese,+33 2 99 40 66 54,www.oishimalo.com,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.649072244622, -2.02771803827306"
141815,Bar de la Mer,bar,,,,,,Audierne,29003,Finistère,29,"48.0220392511129, -4.53843373396268"
141821,Bistrot du Palais,restaurant,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.648839898266, -2.02478495889554"
141823,La Vieille Auberge,restaurant,french,+33 2 99 45 46 25,http://www.lavieilleauberge.net/fr/,,,Tinténiac,35337,Ille-et-Vilaine,35,"48.297588618248, -1.80727297898125"
141829,O'Créa,fast_food,,+33986372158,,,,Brest,29019,Finistère,29,"48.3841283319343, -4.50542940348376"
141832,Le Globe,restaurant,french,+33 2 99 79 44 44,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1078119368397, -1.68102961488563"
141837,Le Panier Vert,restaurant,,+33 2 99 36 21 28,https://restaurants.lepaniervert.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1132503670758, -1.66122996702816"
141839,Les Cintrés,restaurant,,,,,,Landunvez,29109,Finistère,29,"48.5193721836576, -4.75935102967929"
141885,Happy Days,fast_food,,,,,,Plouasne,22208,Côtes-d'Armor,22,"48.3016464652124, -2.00800380200894"
141894,Le café de la Place,cafe,,,,,,Lécousse,35150,Ille-et-Vilaine,35,"48.3681410250972, -1.21830765602013"
141906,Crêperie du Gouverneur,restaurant,crepe,+33296852875,,,,Dinan,22050,Côtes-d'Armor,22,"48.4560227653006, -2.04062315167513"
141908,À L'image Sainte-Anne,restaurant,french,,https://www.kyriad-vannes.fr/restaurant-vannes.html,,,Vannes,56260,Morbihan,56,"47.6592081204036, -2.76446536663866"
141912,Pizza Couscous,fast_food,,,,,,Perros-Guirec,22168,Côtes-d'Armor,22,"48.8144687357266, -3.44778703090949"
141921,Crêperie du Gaillec,restaurant,,+33297830026,,,,Ploemeur,56162,Morbihan,56,"47.7594279382593, -3.4090488081076"
141930,Costa Cafe,pub,,,,,,Vannes,56260,Morbihan,56,"47.6594348508844, -2.75314912680216"
141941,Le Terminus,bar,,,,,,Port-Louis,56181,Morbihan,56,"47.7104637935858, -3.35646820749079"
141952,Restaurant Ti Mumu,restaurant,french,+33 2 96 38 41 04,https://www.facebook.com/pages/Ty-Mumu/130595820843736,,,La Roche-Jaudy,22264,Côtes-d'Armor,22,"48.731329895434, -3.24126012183729"
141975,Le Relais de la Source,restaurant,,,,,,Plancoët,22172,Côtes-d'Armor,22,"48.5191862730452, -2.22683123780729"
141982,La table de Ced,restaurant,,,,,,Louannec,22134,Côtes-d'Armor,22,"48.7929405717967, -3.40745423484788"
141984,Chez P'ti Anne,restaurant,"crepe,ice_cream",+33 2 98 79 32 60,,,,Locquirec,29133,Finistère,29,"48.6914828306613, -3.646679115838"
142002,Au Pilleur d'Epaves,restaurant,french,+33 2 98 53 18 45,https://www.capsizuntourisme.fr/sejourner/saveurs-sorties/restaurants/au-pilleur-d-epaves-2189454,,,Cléden-Cap-Sizun,29028,Finistère,29,"48.0581311394448, -4.70369971883486"
142013,Le Marignan,restaurant,,,,,,Loudéac,22136,Côtes-d'Armor,22,"48.1560349536347, -2.75686507593608"
142014,Le Bulot,restaurant,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6353133505627, -2.02440534250081"
142108,Le Maracana,pub,,,,,,Île-Tudy,29085,Finistère,29,"47.8499404225927, -4.16556368164149"
142139,Le Galion,bar,,,,,,Lampaul-Plouarzel,29098,Finistère,29,"48.4472870619941, -4.76052357411422"
142186,Passenger,restaurant,international,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.648306222491, -2.02652495817534"
142198,Crêperie La Guérande Charner,restaurant,regional,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.507907667954, -2.76321378085677"
142210,Le Châtelet,restaurant,"regional,french,coffee_shop",,,,,Vannes,56260,Morbihan,56,"47.6574458252614, -2.75815396118705"
142216,Origines,restaurant,french,+33669011584,https://origines-rennes.fr,,,Rennes,35238,Ille-et-Vilaine,35,"48.1184377593118, -1.67907311104685"
142221,La Bodega’ZH,restaurant,,+33 6 37 78 20 72,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6482985949591, -2.02430308328209"
142241,Au Bouchon Breton,restaurant,,,,,,Dinard,35093,Ille-et-Vilaine,35,"48.6335663943033, -2.0537269161824"
142242,La Cour de Récré,restaurant,,,,,,Dinard,35093,Ille-et-Vilaine,35,"48.6328967640587, -2.05378257201949"
142256,Pappi,restaurant,italian,,,,,Pont-l'Abbé,29220,Finistère,29,"47.8695296846805, -4.22401924201165"
142330,SITTER Food Systems,restaurant,french,+33 2 97 63 12 37,https://sitter-food-systems.com/,,,Vannes,56260,Morbihan,56,"47.6643574587992, -2.77173817638425"
142346,L'Ardoise de Nino,restaurant,,+33 2 23 07 45 41,,,,Châteaubourg,35068,Ille-et-Vilaine,35,"48.1069977187654, -1.40541444981059"
142353,L'Opera E Pupi,restaurant,italian,,,,,Morlaix,29151,Finistère,29,"48.5772818306741, -3.82589401251445"
142379,La Taverne Celte,fast_food,,,,,,Milizac-Guipronvel,29076,Finistère,29,"48.4712186416965, -4.52533714935706"
142433,Dans un Autre Monde,bar,,+33 2 97 47 81 66,,,,Vannes,56260,Morbihan,56,"47.6591648697832, -2.75119471843919"
142485,La Galettière,restaurant,,,,,,Saint-Pol-de-Léon,29259,Finistère,29,"48.6838876529197, -3.98764412428147"
142486,La crêpe enchantée,restaurant,,,,,,Morlaix,29151,Finistère,29,"48.5782119704692, -3.82766904814952"
142489,Le Terminus,bar,,+33 2 99 91 29 43,,,,Peillac,56154,Morbihan,56,"47.7166270908083, -2.2247420484413"
142504,Le Cabanon,cafe,,,,,,Plérin,22187,Côtes-d'Armor,22,"48.5633614173406, -2.75580141242335"
142508,Agora Café,bar,,+33 298880464,https://www.facebook.com/agora29/,,,Morlaix,29151,Finistère,29,"48.5788146293074, -3.83395145221613"
142516,L'Évidence,restaurant,,,,,,Yffiniac,22389,Côtes-d'Armor,22,"48.4816695449928, -2.67291570560658"
142565,Le Thorigné,bar,,,,,,Thorigné-Fouillard,35334,Ille-et-Vilaine,35,"48.1538599335802, -1.579872448798"
142575,Le 22,restaurant,,,,,,Lamballe-Armor,22093,Côtes-d'Armor,22,"48.4695286935221, -2.51653051478479"
142624,Div. Restaurants,restaurant,,,,,,Plogoff,29168,Finistère,29,"48.037775939045, -4.71842311849235"
142640,Crêperie des halles,restaurant,crepe,,,,,Brest,29019,Finistère,29,"48.3850173165848, -4.50374413803169"
142644,"Restaurant, pizzeria",restaurant,pizza,,,,,Pleyben,29162,Finistère,29,"48.2260285389993, -3.97028545426622"
142657,Coté Plage,restaurant,,,,,,Dinard,35093,Ille-et-Vilaine,35,"48.6354789769694, -2.05389514097911"
142670,WhiteFields Café,restaurant,"french,italian,asian",+33 2 23 42 91 86,https://whitefields-cafe.com,,,Cesson-Sévigné,35051,Ille-et-Vilaine,35,"48.1351602428762, -1.6222228527725"
142680,Bar-tabac de la Place,bar,,,,,,Cléguer,56040,Morbihan,56,"47.8537480697474, -3.38401742774636"
142684,Le Merle Moqueur,restaurant,local,,,,,Plouguiel,22221,Côtes-d'Armor,22,"48.8251558299109, -3.20906104079623"
142707,Fuxia,restaurant,italian,,https://www.fuxia.fr/,,,Brest,29019,Finistère,29,"48.3831551929758, -4.48324250578347"
142729,Gim Gim Kebab,fast_food,kebab,,,,,Montauban-de-Bretagne,35184,Ille-et-Vilaine,35,"48.2003964276376, -2.04670045057108"
142738,Bistrot Canaille,restaurant,,+33 2 96 33 41 10,,,,Langueux,22106,Côtes-d'Armor,22,"48.4956703407778, -2.71733208107528"
142755,Kebab Deniz,fast_food,"turkish,kebab",,https://restaurant-deniz-kebab-quimper.business.site/,,,Quimper,29232,Finistère,29,"47.9904132407918, -4.11287797195888"
142767,Magic food d'asie,restaurant,asian,,https://magic-food-dasie-traiteur-epicerie-fine-sarzeau.eatbu.com,,,Sarzeau,56240,Morbihan,56,"47.5282481755732, -2.76877265904145"
142786,Le Neuf,restaurant,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1066066191634, -1.67840012804106"
142817,Yogurt Factory,ice_cream,frozen_yogurt,+33 2 99 65 10 86,https://yogurtfactory.fr,,,Rennes,35238,Ille-et-Vilaine,35,"48.1047897578315, -1.68107387133438"
142824,Zul Food,restaurant,indian,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.114814430208, -1.67612561479589"
142842,Golden Buffet,restaurant,asian,,,,,Lanester,56098,Morbihan,56,"47.7796685580427, -3.34101692336171"
142915,Le Central Café,cafe,,+33223309327,https://www.unidivers.fr/resto-central-cafe-cafe-gare-rennes,,,Rennes,35238,Ille-et-Vilaine,35,"48.1024473511706, -1.67300964229113"
142930,EatSalad,fast_food,salad,,https://www.eatsalad.com,,,Cesson-Sévigné,35051,Ille-et-Vilaine,35,"48.1139519323714, -1.61846130608532"
142982,Crêperie O jardin,restaurant,crepe,+33296200219,https://www.creperieojardin.com/,,,Île-de-Bréhat,22016,Côtes-d'Armor,22,"48.8463527410274, -3.00040093736641"
142988,Quartier libre,bar,,,,,,Clohars-Carnoët,29031,Finistère,29,"47.7676785808291, -3.55461765579815"
143052,Café le Paddock,bar,,,,,,Guichen,35126,Ille-et-Vilaine,35,"47.9666411575634, -1.79441857609339"
143058,Au P'ty Gourmand,fast_food,burger,,https://www.auptygourmand.fr/,,,Belz,56013,Morbihan,56,"47.6755906339753, -3.16993205366842"
143063,Le Narval,bar,,+33 2 99 08 84 31,,,,Carentoir,56033,Morbihan,56,"47.8172903951609, -2.13480766396981"
143087,Pingolos,fast_food,pizza,,,,,Auray,56007,Morbihan,56,"47.6670153602955, -2.98444481120916"
143119,Ti'Nathy,restaurant,,,,,,Roscoff,29239,Finistère,29,"48.7171491401879, -3.96910477938519"
143139,Le Faubourg,bar,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5147261785476, -2.76420301306931"
143140,Folies d'Asie,restaurant,asian,,,,,Rosporden,29241,Finistère,29,"47.9595360697003, -3.82928725837618"
143179,Les ateliers du cœur,restaurant,,,,,,Ploufragan,22215,Côtes-d'Armor,22,"48.5137978827711, -2.80290561278269"
143184,Signorizza,restaurant,pizza,,,,,Fougères,35115,Ille-et-Vilaine,35,"48.3456163366991, -1.18010495301203"
143194,Le Bellevue,restaurant,french,,,,,Saint-Agathon,22272,Côtes-d'Armor,22,"48.549678295686, -3.11087291245073"
143198,Phil Pizza,fast_food,pizza,,,,,Pont-Scorff,56179,Morbihan,56,"47.8358152393647, -3.39895708050574"
143211,La Transat,restaurant,"french,pizza",,,,,La Forêt-Fouesnant,29057,Finistère,29,"47.909355124143, -3.97866040046011"
143221,L'étoile,bar,,,,,,Landerneau,29103,Finistère,29,"48.4534043425682, -4.25565355041687"
143268,L’Après Soleil,restaurant,,+33 2 97 31 32 62,,,,Bangor,56009,Morbihan,56,"47.3127527977434, -3.21832505545973"
143269,Les Gourmets,restaurant,,,,,,Arzon,56005,Morbihan,56,"47.5438910700088, -2.89096496551429"
143272,Izee,fast_food,,,,,,Le Relecq-Kerhuon,29235,Finistère,29,"48.3996932746704, -4.40758753155836"
143315,L'Aromate,restaurant,,+33 2 99 39 14 22,https://www.restaurant-laromates.com/,,,Saint-Aubin-du-Cormier,35253,Ille-et-Vilaine,35,"48.2609686700162, -1.39866081514757"
143322,Bistrot d'Auguste,restaurant,pizza,+33 9 73 58 85 74,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1038415969445, -1.63646026968399"
143329,Au Faou de Crêpes,cafe,regional,,,,,Le Faou,29053,Finistère,29,"48.2940080368504, -4.1795779722905"
143359,Le Glazik,bar,,,,,,Coray,29041,Finistère,29,"48.0615879876921, -3.83045049873503"
143361,Le Môle,pub,,,https://www.aubergedumole.com/le-restaurant/,,,Lampaul-Plouarzel,29098,Finistère,29,"48.4444465959296, -4.77518380425353"
143375,La Fontaine,cafe,,,,,,Locmaria,56114,Morbihan,56,"47.2936307429385, -3.08168192882059"
143380,Audrey Echard,ice_cream,,,https://lherminoise-sauzon.jimdofree.com/,,,Sauzon,56241,Morbihan,56,"47.3719642381418, -3.22056226923579"
143433,Restaurant & Grill,restaurant,,+33 2 97 01 00 32,https://www.poivre-rouge.com/,,,Vannes,56260,Morbihan,56,"47.6705260971735, -2.79209435097171"
143446,Nachos,restaurant,mexican,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.0836274136168, -1.68020975001469"
143463,Ty Mouss'Bar,restaurant,,,,,,Saint-Pierre-Quiberon,56234,Morbihan,56,"47.534032024039, -3.14041610365223"
143465,L'air du temps,restaurant,,+33296685840,https://www.airdutemps.fr/,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5122368371241, -2.76002496961345"
143475,Pizz à l'ouest,fast_food,italian,,,,,Concarneau,29039,Finistère,29,"47.8724739958083, -3.91928425566439"
143503,Sucré Salé,fast_food,sandwich,,https://sucresale-snacking.fr/,,,Dol-de-Bretagne,35095,Ille-et-Vilaine,35,"48.5505276339345, -1.75309143485831"
143523,Chez Eddy,restaurant,,+33 2 99 85 66 85,,,,Pacé,35210,Ille-et-Vilaine,35,"48.1382135709571, -1.76719097912398"
143538,Trib's,cafe,,,https://www.tribs.com/,,,Brest,29019,Finistère,29,"48.3875761339988, -4.47999250811186"
143560,Le Vincennes,bar,,,,,,Saint-Méloir-des-Ondes,35299,Ille-et-Vilaine,35,"48.6379589306613, -1.90459156869153"
143569,Barantyno's,bar,,+33 2 97 50 18 87,,,,Quiberon,56186,Morbihan,56,"47.4801857560431, -3.12113278103027"
143582,L'Aventure,restaurant,,,,,,Questembert,56184,Morbihan,56,"47.6705574386381, -2.45070608460357"
143589,Méli-Mélo,fast_food,salad,,https://www.melimelo.bzh/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1290605746966, -1.69777711464767"
143613,Comme à la Maison,restaurant,,,,,,Vannes,56260,Morbihan,56,"47.6586141787447, -2.75427816915962"
143616,Domino's,fast_food,pizza,+33 2 98 62 05 00,https://www.dominos.fr/magasin/morlaix_29600,,,Morlaix,29151,Finistère,29,"48.5761306600922, -3.82085171102236"
143645,Moulin du Lay,cafe,,,,,,Landrévarzec,29106,Finistère,29,"48.1044855738081, -4.07710731641458"
143661,Le Petit Port,restaurant,,+33 2 97 26 89 87,http://www.restaurant-lepetitport.com/,,,Sarzeau,56240,Morbihan,56,"47.5459680718071, -2.84620550027116"
143665,Burger King,fast_food,burger,+33 2 99 67 94 09,,,,Pacé,35210,Ille-et-Vilaine,35,"48.1417193337847, -1.76792254197585"
143676,Kreiz An Avel,restaurant,"fish,regional,french,savory_pancakes,crepe,seafood",+33297527452,,,,Carnac,56034,Morbihan,56,"47.5692556866595, -3.09714746222096"
143677,L'Authentique,restaurant,,,,,,Ploufragan,22215,Côtes-d'Armor,22,"48.4836877325971, -2.79506717033137"
143681,Café de la Place,cafe,,,,,,Saint-Coulomb,35263,Ille-et-Vilaine,35,"48.6754945425667, -1.91152650773005"
143683,Les Quatre Salines,restaurant,,,https://restaurant-mont-saint-michel.com/,,,Roz-sur-Couesnon,35247,Ille-et-Vilaine,35,"48.5951529292879, -1.59001478957071"
143705,Restaurant L'auberge'in,restaurant,french,+33 2 98 43 27 61,https://restaurant-l-auberge-in.fr/,,,La Martyre,29144,Finistère,29,"48.432715290965, -4.15122501133965"
143786,Le Diplomate,bar,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7323916132333, -3.45784419431545"
143788,Le Flambard,bar,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7324443175521, -3.45911654114324"
143791,L'Amiral,restaurant,regional,+33 2 98605523,www.restaurant-lamiral-concarneau.com,,,Concarneau,29039,Finistère,29,"47.8721809667078, -3.91776568512746"
143813,Restaurant municipal,restaurant,,,,,,Séné,56243,Morbihan,56,"47.6534525709658, -2.72865640290189"
143817,Le pain de sucre,restaurant,,,,,,Bruz,35047,Ille-et-Vilaine,35,"48.0227435824366, -1.74324680576197"
143838,Le Patio,restaurant,italian,,,,,Landivisiau,29105,Finistère,29,"48.5097392079036, -4.07359939263059"
143877,Le Tachen,bar,,+33 6 20 67 52 86,,,,Ploëzal,22204,Côtes-d'Armor,22,"48.6957598545257, -3.16861118473838"
143928,La Crêperie des Ajoncs,restaurant,regional,,,,,Pontivy,56178,Morbihan,56,"48.0681836397399, -2.96655841657011"
143929,Le Terre-au-Duc,bar,,,,,,Quimper,29232,Finistère,29,"47.995474233928, -4.10626574000241"
143934,Il Gusto,restaurant,italian,+33 2 57 52 07 88,,,,Guipavas,29075,Finistère,29,"48.4429145583846, -4.41392684874751"
144021,Restaurant scolaire,restaurant,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5163350453873, -2.75179519117842"
144046,Azad Kebab,fast_food,kebab,+33 9 53 42 20 28,,,,Liffré,35152,Ille-et-Vilaine,35,"48.2148328309304, -1.50445443097561"
144057,La Taverne,restaurant,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6467040216994, -2.00861635149286"
144081,L'Armorique Café,cafe,,,,,,Lannilis,29117,Finistère,29,"48.5707733666789, -4.52277944013875"
144086,Le QG,bar,,,,,,Dinard,35093,Ille-et-Vilaine,35,"48.6153495850411, -2.062286012789"
144087,Sur la route,cafe,,+33 9 86 48 38 01,http://cafelibrairiesurlaroute.com/,,,Huelgoat,29081,Finistère,29,"48.3631999769955, -3.74707210381331"
144089,Crêperie de la Place,restaurant,regional,+33296458820,,,,Lannion,22113,Côtes-d'Armor,22,"48.7321364859764, -3.45834546288006"
144091,L'Embuscade,restaurant,,+33299600557,https://l-embuscade-breal-sous-montfort.edan.io/,,,Bréal-sous-Montfort,35037,Ille-et-Vilaine,35,"48.0481031981261, -1.86732856084819"
144105,A l’os ou l’arête,restaurant,,,,,,Plouézec,22214,Côtes-d'Armor,22,"48.7275454661512, -2.94857898280583"
144152,KFC,fast_food,chicken,+33299028425,https://www.kfc.fr/nos-restaurants/kfc-rennes-route-de-lorient,,,Rennes,35238,Ille-et-Vilaine,35,"48.1075757680458, -1.72128288696679"
144172,Ty Prenn,bar,,,,,,Arzon,56005,Morbihan,56,"47.5459444686483, -2.91320642940426"
144185,Mipa Miblù,restaurant,italian,+33 2 99 65 51 08,https://mipa-miblu.fr/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1049761713581, -1.69116987370688"
144286,Harmonika,restaurant,,+33296809928,,,,Dinan,22050,Côtes-d'Armor,22,"48.4562665948639, -2.04026566350478"
144300,O Dix-Huit,pub,,,,,,Concarneau,29039,Finistère,29,"47.8693939818981, -3.91655294140196"
144322,La Brazérade,restaurant,seafood,,,,,Île-de-Bréhat,22016,Côtes-d'Armor,22,"48.8454196675661, -3.00034251550127"
144326,Le Campbell's Pub,bar,,,,,,Guingamp,22070,Côtes-d'Armor,22,"48.5611949468274, -3.15884874692111"
144339,Le Trestrignel,restaurant,crepe,,,,,Perros-Guirec,22168,Côtes-d'Armor,22,"48.8185271694242, -3.43229710620676"
144358,Pizz'Bar,pub,,,,,,Ménéac,56129,Morbihan,56,"48.1390905048547, -2.46124907272521"
144368,Le Temps des Cerises,restaurant,,,,,,Tonquédec,22340,Côtes-d'Armor,22,"48.6993976564689, -3.40355612080345"
144370,La Gargouille,restaurant,,,,,,Ploumilliau,22226,Côtes-d'Armor,22,"48.6787631168314, -3.52309524116521"
144499,Garange and Co,restaurant,,+33 7 87 98 21 41,https://garageandco.fr/,,,Saint-Grégoire,35278,Ille-et-Vilaine,35,"48.1387324635622, -1.68331034017024"
144542,Le Rétro,bar,,,,,,Baud,56010,Morbihan,56,"47.8749498974919, -3.01893659988327"
144548,Restaurant Municipal,restaurant,,,,,,Pleumeleuc,35227,Ille-et-Vilaine,35,"48.1829541490228, -1.92399484492113"
144585,Buffalo Grill,restaurant,steak_house,,,,,Loudéac,22136,Côtes-d'Armor,22,"48.1813056947872, -2.73435915744399"
144616,La taverne des trolls,bar,,,,,,Plougoumelen,56167,Morbihan,56,"47.6523464797688, -2.9182961372806"
144617,McDonald's,fast_food,burger,+33 2 98 67 38 24,https://www.mcdonalds.fr/restaurants/mcdonalds-landivisiau/1291,,,Landivisiau,29105,Finistère,29,"48.5150550973709, -4.052534850289"
144618,Buffalo Grill,restaurant,steak_house,+33 2 97 40 63 00,,,,Ploeren,56164,Morbihan,56,"47.6623425294344, -2.79744716936178"
144631,Les Korrigan,restaurant,regional,,,,,Plumelec,56172,Morbihan,56,"47.838019033094, -2.64414805910209"
144633,La Terrasse de L'île,restaurant,,,,,,Île-aux-Moines,56087,Morbihan,56,"47.5971984453979, -2.84773336783074"
144634,Chez Charlemagne,restaurant,,,,,,Île-aux-Moines,56087,Morbihan,56,"47.5986173429569, -2.84981197940393"
144637,La Métairie de Kerozer,restaurant,"regional,french,crepe",+33 2 97 61 88 45,,,,Saint-Avé,56206,Morbihan,56,"47.6996513431313, -2.73684721483061"
144638,L'incontournable,bar,,,,,,Plounévez-Moëdec,22228,Côtes-d'Armor,22,"48.5566991261678, -3.44509153343286"
144639,Crêperie de Kernogan,restaurant,french,+33296212369,,,,Plounévez-Moëdec,22228,Côtes-d'Armor,22,"48.5529745882915, -3.44606468839732"
144645,La Cave du Landy,bar,,+33 297431717,https://cavedulandy.net/,,,Theix-Noyalo,56251,Morbihan,56,"47.6339011442055, -2.66149568852064"
144648,Cap Horn,bar,,+33 2 97 75 13 01,https://www.hotel-malestroit.com/,,,Malestroit,56124,Morbihan,56,"47.8112186286719, -2.38468578961684"
144679,Pizza La Bella,fast_food,pizza,,,,,Saint-Renan,29260,Finistère,29,"48.4316925311398, -4.62452107633464"
144694,Le Bistronome,restaurant,,,,,,Sarzeau,56240,Morbihan,56,"47.5277858297941, -2.7683459363509"
144709,Le Bangkok,restaurant,thai,,,,,Saint-Cast-le-Guildo,22282,Côtes-d'Armor,22,"48.6348595543249, -2.25789473860641"
144713,Pizzeria,restaurant,,,,,,Meillac,35172,Ille-et-Vilaine,35,"48.4116408394539, -1.81201512452068"
144733,Izee,restaurant,,,https://izee.bzh/,,,Brest,29019,Finistère,29,"48.3932840524088, -4.47972084916512"
144734,Le Thélya,cafe,,,,,,Brest,29019,Finistère,29,"48.3816233163518, -4.50926521383303"
144735,Le Gulf Stream,pub,,,,,,Brest,29019,Finistère,29,"48.4013374687969, -4.46925403139622"
144736,Le Paris Dakar,pub,,,,,,Brest,29019,Finistère,29,"48.4045639986045, -4.47638007401724"
144737,Le relais de l'Hermine,restaurant,,,,,,Muel,35201,Ille-et-Vilaine,35,"48.1270120271632, -2.15901795309617"
144748,Voyage Tacos,fast_food,kebab,,,,,Fougères,35115,Ille-et-Vilaine,35,"48.3538604413844, -1.20355978120537"
144763,Le Décollé,restaurant,seafood,,,,,Saint-Lunaire,35287,Ille-et-Vilaine,35,"48.6439352276241, -2.11272721643979"
144767,O' Shannon Pub,pub,,,,,,Redon,35236,Ille-et-Vilaine,35,"47.6480307687027, -2.08528444635456"
144768,Le Crustacé,restaurant,,,,,,Penvénan,22166,Côtes-d'Armor,22,"48.8119894525869, -3.29540805452851"
144771,LeTrois Mâts,restaurant,fish,+33 2 98 39 99 72,http://www.letroismats29.fr/,,,Clohars-Carnoët,29031,Finistère,29,"47.7729054518291, -3.60981718206153"
144778,La Gourmanzza,fast_food,pizza,,,,,Fouesnant,29058,Finistère,29,"47.8751845356565, -4.05696640302094"
144796,Crok Saveur,fast_food,sandwich,,,,,Loudéac,22136,Côtes-d'Armor,22,"48.1756221202467, -2.75221035364672"
144807,Chez Annick et Gérard,bar,,+33299698000,,,,Vignoc,35356,Ille-et-Vilaine,35,"48.2479413484658, -1.78306931155836"
144826,Crêperie du Cap,restaurant,regional,+33 2 98 70 60 52,,,,Plogoff,29168,Finistère,29,"48.0362437271449, -4.66490416381529"
144829,La Tuile,restaurant,crepe,,,,,Chartres-de-Bretagne,35066,Ille-et-Vilaine,35,"48.0414503977583, -1.70614263498379"
144832,La Pignatta,restaurant,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6497559564639, -2.02343027570464"
144833,Le Bistrot de Jean,restaurant,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6503341401448, -2.02482477293563"
144857,Le Fromveur,restaurant,,,,,2.0,Ouessant,29155,Finistère,29,"48.4572216289115, -5.09718623547778"
144882,Roc'h ar Mor,restaurant,,+33 2 98 69 63 01,https://www.rocharmor.com/,,,Plouescat,29185,Finistère,29,"48.6623735705871, -4.21499997892082"
144891,Chez Chantal,restaurant,crepe,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6485711744503, -2.02663995788689"
144905,Hôtel - Restaurant Le Pélican,restaurant,french,+33 297433848,http://www.hotel-pelican-rochefort.com/,,,Rochefort-en-Terre,56196,Morbihan,56,"47.6995316963717, -2.33670214661507"
144932,Gourmet Wok,restaurant,asian,,,,,Taden,22339,Côtes-d'Armor,22,"48.4742409994863, -2.04345841424259"
144941,Dolce Italia,restaurant,italian,,,,,Ploemeur,56162,Morbihan,56,"47.7340910375274, -3.42958078284534"
144946,Le Bienvenu,bar,,,,,,Lorient,56121,Morbihan,56,"47.7474564850518, -3.35954931127836"
144962,Australia,cafe,,,,,,Lorient,56121,Morbihan,56,"47.7460817691123, -3.3645011720352"
144974,La Fleur de sel,restaurant,regional,,,40.0,,Pleudihen-sur-Rance,22197,Côtes-d'Armor,22,"48.5103306247043, -1.951770032713"
144985,Croc'Épi,restaurant,,,,,,Lanester,56098,Morbihan,56,"47.7778368607422, -3.35114704008012"
144988,Le Piano Bleu,bar,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5147714408247, -2.76427082266599"
145002,L'estaminet,restaurant,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7310175857218, -3.45647881304333"
145003,Le Bistronome,bar,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7327382228052, -3.45698541527113"
145015,Bar du Centre,bar,,,,,,Rostrenen,22266,Côtes-d'Armor,22,"48.235945420101, -3.3175278131844"
145036,La Macia,restaurant,italian,+33 2 96 54 48 50,https://www.restaurant-le-macia-lannion.fr,,,Lannion,22113,Côtes-d'Armor,22,"48.7328364587104, -3.45635601816184"
145040,La Vieille Auberge,restaurant,,+33 2 96 32 20 26,,,,Hillion,22081,Côtes-d'Armor,22,"48.5141402835158, -2.66762454540927"
145052,Le Synchro Bar,bar,brasserie,,,,,Cintré,35080,Ille-et-Vilaine,35,"48.1060037926871, -1.87179971945804"
145058,Hôtel Restaurant de la Plage,restaurant,regional,,https://www.hotel-finistere.com/,,,Audierne,29003,Finistère,29,"48.0125981268354, -4.54756581747023"
145059,Istanbul,fast_food,kebab,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6502178831478, -2.02474841379771"
